Instance,Income
174488,54714.19934
174489,62531.39559
174490,156481.5408
174491,85891.13324
174492,209928.05
174493,119903.6321
174494,110387.9949
174495,118909.7587
174496,67935.59425
174497,68194.87819
174498,115384.4764
174499,140243.6444
174500,75957.09183
174501,82111.71031
174502,62215.81483
174503,78780.50918
174504,66343.36017
174505,73370.85838
174506,65257.58462
174507,87340.25221
174508,113852.4128
174509,43549.72563
174510,50308.90327
174511,121462.356
174512,66927.79091
174513,138919.2675
174514,176870.6735
174515,54748.06094
174516,112640.1224
174517,144326.6587
174518,105676.2484
174519,137943.6884
174520,145924.1214
174521,58120.86589
174522,98334.5288
174523,105610.2596
174524,55448.72715
174525,57829.70678
174526,73266.6517
174527,224388.1392
174528,165276.281
174529,100713.8881
174530,112733.1199
174531,93933.82608
174532,106893.7283
174533,78836.96706
174534,36784.74215
174535,1196.624585
174536,54852.91086
174537,40326.5409
174538,134727.2499
174539,55490.43116
174540,42405.65332
174541,108633.6292
174542,114764.4771
174543,172373.2276
174544,97333.65733
174545,76784.322
174546,135118.3005
174547,154983.4773
174548,181941.3019
174549,99477.37825
174550,78572.39755
174551,39925.65929
174552,93139.18144
174553,149252.2946
174554,120609.4883
174555,84230.91452
174556,143409.1594
174557,100166.2062
174558,140934.5365
174559,123639.6991
174560,79350.91824
174561,118415.8838
174562,102226.3261
174563,162496.6389
174564,140328.5847
174565,112451.4728
174566,167986.4804
174567,125550.0794
174568,83200.84738
174569,96715.27393
174570,89262.52536
174571,152637.4259
174572,176891.0601
174573,134588.5345
174574,125002.2764
174575,74659.10368
174576,57885.79855
174577,118633.6179
174578,85032.77084
174579,96707.99789
174580,104568.5731
174581,94430.39355
174582,87490.75257
174583,205732.8139
174584,97958.57802
174585,75668.40476
174586,124299.5494
174587,107533.9221
174588,101440.6032
174589,129185.9665
174590,146625.1203
174591,128021.4296
174592,95090.55225
174593,37330.93682
174594,39531.55586
174595,107308.836
174596,143651.2716
174597,90664.38023
174598,137384.407
174599,169812.3085
174600,121443.326
174601,75803.68237
174602,150194.3036
174603,124490.093
174604,124592.4459
174605,124293.7686
174606,167524.7007
174607,113561.2362
174608,-18684.0587
174609,140273.1058
174610,75825.3527
174611,97937.48923
174612,38356.72806
174613,54094.79747
174614,18836.75654
174615,161698.3764
174616,155059.3384
174617,52796.6
174618,114161.7479
174619,113987.6452
174620,104411.3306
174621,116055.675
174622,114593.0921
174623,31247.22581
174624,45909.31598
174625,104212.6121
174626,114984.4449
174627,73529.81678
174628,111452.1633
174629,107317.9747
174630,124540.9695
174631,100888.3736
174632,57558.96128
174633,146006.5406
174634,122401.6748
174635,114975.602
174636,163452.0952
174637,98948.04135
174638,38064.22221
174639,50777.04717
174640,65712.93682
174641,104077.9313
174642,59058.75012
174643,66714.5453
174644,174172.9453
174645,133810.3246
174646,130495.6733
174647,70480.10955
174648,137015.1008
174649,60030.41942
174650,186671.2395
174651,105559.63
174652,101778.1283
174653,112051.6671
174654,92965.97682
174655,96201.85571
174656,64988.21529
174657,86709.12285
174658,133530.8857
174659,88119.01581
174660,126535.1498
174661,49102.99398
174662,96657.1714
174663,119951.3397
174664,41390.35949
174665,65915.46022
174666,61101.94187
174667,76061.01992
174668,113745.9693
174669,132638.8595
174670,88433.99364
174671,119088.2239
174672,104353.8092
174673,56335.50578
174674,130974.7236
174675,64887.31703
174676,95687.94717
174677,101539.0147
174678,191464.6242
174679,78686.71798
174680,104009.2188
174681,53263.43208
174682,71624.3912
174683,220314.7475
174684,167042.2195
174685,112998.3396
174686,126195.0103
174687,122808.0845
174688,113923.7677
174689,148731.793
174690,157109.1928
174691,43560.20304
174692,124728.074
174693,32530.79384
174694,56384.11222
174695,53282.03809
174696,197445.7476
174697,90792.40644
174698,102919.9745
174699,109794.7924
174700,70554.70986
174701,55304.92178
174702,173604.1294
174703,73569.43096
174704,140302.6001
174705,99802.57662
174706,142822.2697
174707,47807.75229
174708,74767.45191
174709,67291.85832
174710,118161.1542
174711,78464.57712
174712,140098.4175
174713,96571.8041
174714,46444.53406
174715,150656.5403
174716,48739.58393
174717,63924.65071
174718,41226.46689
174719,41470.80475
174720,104178.9544
174721,114887.3372
174722,188963.8666
174723,60825.73905
174724,172604.763
174725,37172.21298
174726,29453.47464
174727,53016.8832
174728,111712.0655
174729,163118.8089
174730,67487.33904
174731,75991.84818
174732,106155.9176
174733,44068.01553
174734,62692.68521
174735,94554.99866
174736,139145.0154
174737,106249.0819
174738,112026.3671
174739,97162.98806
174740,219308.6408
174741,150913.4853
174742,120258.1591
174743,80786.88097
174744,74507.37306
174745,157134.125
174746,74497.58404
174747,105411.5224
174748,64652.32594
174749,106360.3269
174750,39770.65635
174751,150037.979
174752,138754.7976
174753,119289.2623
174754,170816.068
174755,90607.74461
174756,133843.9
174757,22017.21613
174758,57192.08862
174759,114353.1387
174760,113307.8276
174761,59217.2407
174762,65066.76126
174763,71660.89256
174764,90843.9926
174765,148251.9571
174766,106312.994
174767,81447.46503
174768,118374.4584
174769,21872.47329
174770,94726.19435
174771,180312.2131
174772,95568.27854
174773,49791.76387
174774,171788.1857
174775,118858.6569
174776,120222.1528
174777,130854.7832
174778,114150.4888
174779,166427.3599
174780,134654.9239
174781,106831.3755
174782,134729.2471
174783,122226.1938
174784,116620.9891
174785,95783.64894
174786,86299.30584
174787,46276.40423
174788,95537.58665
174789,98974.70743
174790,78635.16143
174791,141748.1823
174792,136176.7388
174793,134683.4247
174794,134206.0494
174795,162498.8377
174796,93178.45651
174797,83107.03871
174798,135797.3262
174799,53722.66796
174800,158550.4309
174801,88717.7635
174802,131043.5349
174803,94111.36273
174804,169420.3491
174805,130751.8787
174806,96236.19933
174807,66095.81745
174808,166779.1752
174809,148675.1786
174810,140373.4517
174811,68695.27653
174812,220163.6721
174813,78037.39334
174814,101569.8204
174815,46617.17464
174816,112572.6065
174817,130148.9486
174818,133037.0249
174819,43294.19029
174820,156446.047
174821,98632.71127
174822,94087.0447
174823,124947.3757
174824,104315.7204
174825,87666.06495
174826,55543.40652
174827,180024.6599
174828,116236.2359
174829,60672.45456
174830,158140.5501
174831,106732.6899
174832,86297.15538
174833,79800.94817
174834,181216.641
174835,109068.9075
174836,143509.3851
174837,118606.2209
174838,49092.82829
174839,147966.6549
174840,55000.37233
174841,142065.7483
174842,151255.6421
174843,136800.4201
174844,111935.369
174845,105302.0478
174846,24360.01414
174847,139058.3319
174848,188033.251
174849,98288.45624
174850,142795.5553
174851,62355.69403
174852,89873.80107
174853,155810.0847
174854,125059.5986
174855,104891.4013
174856,71977.62798
174857,98922.99003
174858,47488.4115
174859,98461.66065
174860,97614.09911
174861,81041.30986
174862,137338.5384
174863,125746.1461
174864,221244.1908
174865,67892.40724
174866,83314.14587
174867,16277.02685
174868,105721.0464
174869,156955.2497
174870,106138.4108
174871,28118.45779
174872,87924.13259
174873,108240.2562
174874,142376.7164
174875,127493.1263
174876,158369.6665
174877,104081.5451
174878,78587.50195
174879,112364.8324
174880,130969.4981
174881,86942.98068
174882,82038.57148
174883,114636.1157
174884,15791.29412
174885,108031.1749
174886,88320.27292
174887,122306.0792
174888,83890.01482
174889,17162.22157
174890,154926.0106
174891,80786.90486
174892,172001.9418
174893,95188.94095
174894,125172.9844
174895,110006.1406
174896,99215.52699
174897,90619.07888
174898,66856.81085
174899,41801.12609
174900,84539.77183
174901,184568.2873
174902,75025.40714
174903,72616.94773
174904,97561.10735
174905,76155.86451
174906,22035.87116
174907,153098.0059
174908,144550.9157
174909,25113.95823
174910,164610.0255
174911,150796.9867
174912,128933.453
174913,121218.8
174914,178440.4772
174915,54572.06245
174916,121436.5514
174917,90081.01251
174918,105337.882
174919,201904.9987
174920,81416.57285
174921,40656.84131
174922,132653.93
174923,162087.7667
174924,67238.10174
174925,50313.89581
174926,152542.1382
174927,158926.8983
174928,68586.62816
174929,207517.4824
174930,135993.5791
174931,187141.6262
174932,198392.7489
174933,145468.3533
174934,150326.2413
174935,99565.15096
174936,127834.0526
174937,65924.81503
174938,143840.2926
174939,114695.4639
174940,55078.16128
174941,130792.4483
174942,19940.87026
174943,139379.8244
174944,172791.2052
174945,24601.17709
174946,141909.8352
174947,126603.7737
174948,114393.1489
174949,137831.1802
174950,117027.7193
174951,79575.90226
174952,76137.78179
174953,51379.22291
174954,100371.7126
174955,136754.0903
174956,83617.38493
174957,122470.3354
174958,106266.7552
174959,90151.99148
174960,84175.98685
174961,99656.95851
174962,146928.6681
174963,172400.8392
174964,146256.4919
174965,141035.281
174966,112035.8095
174967,129941.6097
174968,183472.5679
174969,201130.1551
174970,68378.13909
174971,135967.9924
174972,97799.17119
174973,62918.24018
174974,51161.77644
174975,83344.15471
174976,108606.5706
174977,49039.28998
174978,104281.3095
174979,126603.9589
174980,125653.3645
174981,99874.33009
174982,101953.7905
174983,81997.93484
174984,125806.8909
174985,113686.3411
174986,114530.9261
174987,69491.28581
174988,73601.72678
174989,197697.4507
174990,130559.9259
174991,104259.7049
174992,174515.8784
174993,131496.9161
174994,134647.8704
174995,188913.6089
174996,143340.9728
174997,103079.7471
174998,6752.342695
174999,179976.02
175000,85582.85604
175001,58150.78615
175002,103017.9791
175003,87235.86647
175004,69370.38024
175005,107884.1773
175006,153477.4141
175007,107507.5985
175008,140350.7324
175009,179953.1736
175010,158532.1932
175011,115902.5529
175012,86627.73024
175013,98566.04257
175014,55107.59625
175015,105084.1996
175016,79498.52445
175017,152683.2604
175018,143947.0157
175019,104217.8312
175020,200326.8346
175021,163809.9627
175022,89960.64125
175023,74263.30244
175024,151344.9081
175025,119740.1427
175026,110262.0013
175027,94416.50993
175028,132377.5626
175029,123533.9402
175030,74557.33345
175031,96307.50532
175032,26397.49725
175033,101658.3217
175034,62281.0174
175035,60569.68103
175036,120691.2945
175037,89514.8509
175038,14978.19015
175039,31229.06503
175040,158167.3291
175041,87827.72283
175042,138379.9428
175043,140012.4497
175044,80582.84571
175045,47512.94923
175046,148743.9441
175047,119732.8213
175048,52262.33697
175049,195711.7457
175050,114296.6959
175051,121361.0236
175052,69067.14757
175053,76351.6958
175054,133021.3079
175055,97035.89389
175056,186189.2597
175057,70988.05103
175058,73774.06171
175059,152615.0784
175060,173559.4398
175061,163062.5679
175062,27256.02828
175063,67780.17748
175064,144473.2656
175065,49060.14942
175066,65973.53705
175067,145596.987
175068,121437.4022
175069,107276.8284
175070,50296.37905
175071,97977.05587
175072,43609.17016
175073,123803.0911
175074,130134.1439
175075,85996.10457
175076,139319.1891
175077,99757.54387
175078,44254.00442
175079,53349.98045
175080,15604.44901
175081,101720.0534
175082,47743.13705
175083,157812.1874
175084,121248.9907
175085,26827.47731
175086,101529.6277
175087,78819.91747
175088,137095.6078
175089,173962.0676
175090,78697.6481
175091,72079.74971
175092,29410.9844
175093,82427.25104
175094,149831.4698
175095,121996.1063
175096,68871.35463
175097,163619.5585
175098,13149.0839
175099,80841.08861
175100,124423.6075
175101,180887.6571
175102,72231.7935
175103,141413.1685
175104,100782.635
175105,144457.1857
175106,166903.8019
175107,101110.6677
175108,110526.0136
175109,156874.4406
175110,132313.2872
175111,47244.85671
175112,75956.5684
175113,85798.74923
175114,153542.4362
175115,145077.6697
175116,44608.0898
175117,123029.424
175118,64616.11951
175119,96295.41916
175120,189054.2933
175121,118573.8732
175122,83858.56619
175123,165020.092
175124,63366.61813
175125,72690.53653
175126,122460.5551
175127,64593.09889
175128,173577.438
175129,123712.1871
175130,75891.79777
175131,135370.197
175132,109293.6653
175133,108288.9897
175134,-4933.632262
175135,111148.2224
175136,98763.43147
175137,170376.8641
175138,92251.14178
175139,111847.7284
175140,67586.98493
175141,82668.19227
175142,118698.007
175143,54415.27909
175144,59921.28126
175145,120670.2226
175146,90654.51627
175147,60880.97759
175148,133064.534
175149,100827.9513
175150,126071.0844
175151,160124.8867
175152,101751.5979
175153,99488.19027
175154,81954.35123
175155,101395.7171
175156,248652.8531
175157,22078.64553
175158,115915.4658
175159,100901.4458
175160,164743.8867
175161,48778.78298
175162,93787.53668
175163,113025.8
175164,83539.6754
175165,123143.1267
175166,72573.52223
175167,54244.97111
175168,107580.0609
175169,154234.1732
175170,135360.5046
175171,92044.3758
175172,31330.56089
175173,33915.87589
175174,87451.26125
175175,168746.255
175176,91536.81563
175177,146964.6113
175178,99475.95814
175179,123003.7789
175180,87307.56472
175181,146272.2542
175182,120400.8952
175183,115292.2002
175184,87527.50092
175185,146635.1942
175186,49323.4778
175187,140386.26
175188,139201.3262
175189,89142.91337
175190,86850.22261
175191,91501.99741
175192,76512.38837
175193,131368.3656
175194,116736.5392
175195,57485.51145
175196,93238.84354
175197,153128.1359
175198,4656.854587
175199,137489.2751
175200,116773.7636
175201,187454.7608
175202,30595.97423
175203,37467.49196
175204,96388.36436
175205,119200.5918
175206,38636.74913
175207,113571.1066
175208,118224.5577
175209,128553.501
175210,81100.86733
175211,81871.44666
175212,97720.66447
175213,-9891.629637
175214,76714.85154
175215,94538.32237
175216,89995.13593
175217,208042.587
175218,160179.8842
175219,131137.6634
175220,131640.2386
175221,33749.99947
175222,88728.12753
175223,87999.0181
175224,113010.1219
175225,124161.2699
175226,100265.9298
175227,-21279.07365
175228,81899.90598
175229,54639.17054
175230,142802.7866
175231,115262.7502
175232,36272.09773
175233,146340.5441
175234,152152.841
175235,94581.5889
175236,163643.0221
175237,110340.621
175238,69634.82494
175239,70346.42862
175240,48202.07763
175241,145839.6069
175242,76333.25688
175243,81759.08548
175244,118250.2101
175245,79826.59288
175246,93389.48314
175247,170335.3679
175248,103756.9416
175249,150281.0313
175250,144507.4725
175251,129177.4256
175252,129434.5137
175253,67656.74559
175254,24993.05674
175255,143040.3814
175256,53422.57887
175257,111266.5346
175258,98618.94208
175259,82206.62359
175260,51290.47058
175261,101653.3958
175262,113804.5525
175263,71990.16377
175264,99239.84341
175265,126611.6781
175266,76941.57933
175267,150729.033
175268,150232.1942
175269,73202.50248
175270,101618.7218
175271,164375.5712
175272,127400.2215
175273,139908.0548
175274,51637.96319
175275,65590.55373
175276,116433.2285
175277,100634.6294
175278,229262.6128
175279,76771.88378
175280,90581.97998
175281,100785.9999
175282,51872.57414
175283,217960.8249
175284,148104.488
175285,109877.461
175286,122430.6449
175287,44176.99211
175288,181955.2892
175289,70755.77536
175290,95120.5337
175291,76349.65348
175292,61957.30306
175293,203430.7122
175294,104273.6851
175295,33523.34034
175296,73871.46851
175297,135672.153
175298,76735.80984
175299,99449.44586
175300,79302.30509
175301,98141.85122
175302,96906.26829
175303,151475.5442
175304,143991.5788
175305,107107.4553
175306,55318.63995
175307,107843.6052
175308,176607.376
175309,135480.1247
175310,123669.8719
175311,82922.15459
175312,105072.0846
175313,14628.63902
175314,161812.1068
175315,141944.0224
175316,141561.1045
175317,112452.7696
175318,111280.4489
175319,56604.37486
175320,164187.393
175321,169684.2994
175322,215988.1978
175323,139021.6191
175324,95248.14759
175325,168466.615
175326,102265.9301
175327,88066.05909
175328,157554.9703
175329,84077.52196
175330,106571.3311
175331,84054.05665
175332,135488.4108
175333,60482.79121
175334,104884.9568
175335,61879.48006
175336,73993.53853
175337,146080.8267
175338,145914.7973
175339,63089.04956
175340,168306.7548
175341,168719.4304
175342,76245.2819
175343,55657.42835
175344,126184.5757
175345,80688.9335
175346,32625.83238
175347,52850.23283
175348,111269.0351
175349,95469.29344
175350,107583.7296
175351,158647.1044
175352,98582.11749
175353,149260.3738
175354,123626.2117
175355,136643.777
175356,117186.2071
175357,70085.25718
175358,72639.32266
175359,73637.27641
175360,167273.4992
175361,86704.37366
175362,121804.4347
175363,32239.17124
175364,115731.3476
175365,144362.1559
175366,196281.0847
175367,118716.5081
175368,109357.4408
175369,131067.4688
175370,122841.3598
175371,138160.3768
175372,68078.88536
175373,122510.6896
175374,94680.27235
175375,77886.99151
175376,114409.8167
175377,73166.40083
175378,57435.40636
175379,73112.39808
175380,38519.23192
175381,116693.6708
175382,17256.75564
175383,187222.4101
175384,100466.7975
175385,147802.1339
175386,54309.63289
175387,209527.7468
175388,77197.05393
175389,166805.4097
175390,173313.4449
175391,46503.35195
175392,183593.0407
175393,175983.831
175394,54987.36223
175395,59433.84155
175396,147344.6235
175397,49709.46913
175398,98981.34141
175399,171766.9896
175400,75098.2295
175401,143769.598
175402,137079.2609
175403,41489.45558
175404,95145.93564
175405,108067.1894
175406,190235.2645
175407,126084.2998
175408,111948.4177
175409,127154.0376
175410,158981.1015
175411,75709.69529
175412,100360.3163
175413,109808.5941
175414,108591.4634
175415,57759.69799
175416,137099.9336
175417,104391.5767
175418,130819.7861
175419,50820.70645
175420,116792.8303
175421,149486.5728
175422,114972.4422
175423,145879.081
175424,129567.4206
175425,218064.4281
175426,72562.9909
175427,95877.49609
175428,80681.17499
175429,56633.50063
175430,55226.31452
175431,101643.0733
175432,128730.4281
175433,128081.4074
175434,120795.6602
175435,163487.8476
175436,82780.28091
175437,115948.0604
175438,154360.5009
175439,132613.2859
175440,205635.2128
175441,127738.0352
175442,88316.38817
175443,188715.7201
175444,127794.781
175445,109995.1161
175446,140673.4538
175447,96382.65175
175448,109224.3738
175449,108858.589
175450,151670.7243
175451,126817.2374
175452,61824.16894
175453,121273.1933
175454,110242.5176
175455,105139.6662
175456,106930.6495
175457,140243.1009
175458,118277.6774
175459,38779.79773
175460,153136.6095
175461,147009.2609
175462,58388.97692
175463,92280.13437
175464,115473.1936
175465,220504.8811
175466,25846.48158
175467,113929.4731
175468,115679.6063
175469,78041.05439
175470,108282.5212
175471,115571.2373
175472,85373.56813
175473,75821.99336
175474,125726.7803
175475,69481.09647
175476,126139.2932
175477,123779.8841
175478,77324.71876
175479,78910.43912
175480,155101.3533
175481,4590.889397
175482,49984.19593
175483,110469.4441
175484,170702.3272
175485,102560.0095
175486,113598.3471
175487,74946.35383
175488,67521.50119
175489,148738.8977
175490,114651.649
175491,57106.40471
175492,149256.3676
175493,109237.3285
175494,115273.4787
175495,136766.9462
175496,73509.27215
175497,37783.07382
175498,107922.7323
175499,162450.9661
175500,158954.5179
175501,81926.83386
175502,50459.26716
175503,118559.1825
175504,90138.45896
175505,151826.1383
175506,109129.4771
175507,118803.0126
175508,179520.2554
175509,188913.2653
175510,126771.3901
175511,131650.2727
175512,150449.2206
175513,140527.413
175514,75307.06075
175515,55584.59511
175516,117004.1226
175517,149964.511
175518,127217.0869
175519,141438.305
175520,130493.9346
175521,136457.0645
175522,96537.71593
175523,102873.0065
175524,177169.6902
175525,96270.39203
175526,91349.70308
175527,178924.6757
175528,107164.044
175529,38240.36788
175530,93666.95343
175531,111038.4188
175532,72236.83076
175533,60184.38107
175534,151880.4758
175535,183366.2036
175536,22439.14333
175537,73668.8432
175538,53213.92758
175539,68721.89348
175540,75169.49436
175541,158852.2487
175542,121291.7866
175543,112948.165
175544,145001.966
175545,115338.6073
175546,134791.9521
175547,83274.51604
175548,166902.4489
175549,187682.7184
175550,83143.48384
175551,57256.39234
175552,101146.6617
175553,109673.9281
175554,155049.1924
175555,218754.3939
175556,103067.5115
175557,172882.3255
175558,122011.9129
175559,143788.8409
175560,124442.4401
175561,33078.98477
175562,104790.1739
175563,86973.36099
175564,126833.2361
175565,144402.0596
175566,102741.905
175567,63355.60034
175568,125161.9048
175569,158390.7483
175570,99902.4335
175571,146446.5817
175572,72830.6554
175573,144269.3563
175574,143805.0152
175575,130266.6641
175576,142778.2294
175577,130776.8433
175578,239804.5779
175579,167128.8033
175580,96586.70872
175581,131799.1204
175582,119580.0713
175583,196492.7721
175584,72566.8214
175585,93211.07366
175586,98315.43816
175587,107011.1408
175588,160081.0848
175589,131294.9744
175590,112342.7417
175591,129176.2568
175592,107347.766
175593,60780.31944
175594,96398.18367
175595,67388.97108
175596,86337.73458
175597,99612.15219
175598,158587.7608
175599,123615.0752
175600,43137.79844
175601,112898.9349
175602,132043.0841
175603,148770.2085
175604,101298.4553
175605,134912.311
175606,81095.59331
175607,88680.64244
175608,59904.85036
175609,112362.0842
175610,78209.994
175611,41644.52158
175612,168238.646
175613,124899.2787
175614,170863.3427
175615,209712.1378
175616,54478.07479
175617,75779.0648
175618,159423.9025
175619,78670.80975
175620,103724.0171
175621,87287.42997
175622,60164.07574
175623,45634.39819
175624,155091.9151
175625,57670.85446
175626,86821.17274
175627,136481.7569
175628,83691.439
175629,129787.7903
175630,114384.7708
175631,80375.61126
175632,72902.41054
175633,131166.3717
175634,117940.4873
175635,53627.66555
175636,112165.782
175637,192500.968
175638,93000.01526
175639,158697.3273
175640,109034.9972
175641,118299.5334
175642,103586.8718
175643,140713.0155
175644,106911.025
175645,145157.3697
175646,109520.5251
175647,89442.63391
175648,80810.11467
175649,126379.0132
175650,188126.0857
175651,132622.6077
175652,182163.2008
175653,105301.31
175654,128321.1268
175655,133000.3335
175656,93264.89611
175657,146815.1011
175658,28007.54111
175659,170607.1771
175660,80175.53176
175661,102797.079
175662,96100.83182
175663,81169.06326
175664,88344.42237
175665,99264.0793
175666,125140.8048
175667,136594.6569
175668,59709.902
175669,99586.3309
175670,86324.25113
175671,204409.5479
175672,126787.0649
175673,107905.9149
175674,145491.0694
175675,78445.78974
175676,74667.11501
175677,110362.2149
175678,130523.802
175679,125917.4478
175680,105863.2784
175681,76744.71189
175682,27729.84347
175683,39895.84275
175684,89585.66975
175685,101877.6508
175686,165569.3378
175687,94163.22405
175688,103636.0133
175689,122135.7423
175690,123293.2747
175691,44792.6665
175692,117265.4248
175693,86765.60222
175694,133887.628
175695,63123.86326
175696,115586.1883
175697,85280.45736
175698,121417.2181
175699,134237.7976
175700,136232.2912
175701,93215.53853
175702,68379.95464
175703,136286.1719
175704,83159.73558
175705,120800.1358
175706,55735.20073
175707,136033.526
175708,54584.66562
175709,115763.3523
175710,95810.3393
175711,119057.9901
175712,88739.62228
175713,125780.2743
175714,24331.22402
175715,56109.14183
175716,50008.82041
175717,146314.0488
175718,65878.19911
175719,164128.0131
175720,125690.8032
175721,91757.06903
175722,92108.76104
175723,102040.6943
175724,118217.4348
175725,-977.4374677
175726,152908.365
175727,157150.3747
175728,89662.93861
175729,75533.46248
175730,179791.0362
175731,139185.2606
175732,78641.67931
175733,165026.0298
175734,127446.9235
175735,118451.7041
175736,32282.23127
175737,87796.66086
175738,142796.6191
175739,200578.6364
175740,99647.0793
175741,168765.0436
175742,145888.1721
175743,132449.1944
175744,147950.9126
175745,69849.54816
175746,86354.42255
175747,190061.7416
175748,65425.50773
175749,140112.7419
175750,130077.743
175751,69596.23956
175752,64036.60308
175753,109528.1376
175754,89887.52026
175755,108851.0743
175756,172664.5466
175757,50538.10971
175758,83777.9867
175759,40285.43235
175760,21782.88963
175761,71771.13974
175762,156355.7993
175763,34720.51056
175764,92242.50308
175765,121245.2065
175766,131936.6695
175767,136056.5745
175768,126352.3337
175769,121122.75
175770,77678.96011
175771,88508.36224
175772,55011.86988
175773,151600.665
175774,141387.4666
175775,178910.2362
175776,125350.0387
175777,106625.9689
175778,99505.30589
175779,109443.4942
175780,97288.395
175781,140256.3476
175782,158209.6736
175783,36390.40003
175784,161837.3034
175785,173005.2911
175786,125020.0972
175787,63276.05795
175788,107527.411
175789,122488.0546
175790,96331.97934
175791,125039.0904
175792,133827.5486
175793,60853.39981
175794,168250.9698
175795,137967.3207
175796,194289.4806
175797,89976.37523
175798,102972.5352
175799,96367.91901
175800,135776.6009
175801,151605.2268
175802,42578.92992
175803,154265.1787
175804,77442.40599
175805,173752.4155
175806,102811.8183
175807,168734.0377
175808,100207.5543
175809,133457.7059
175810,139395.9155
175811,106308.6725
175812,67388.97648
175813,154765.6992
175814,142561.2304
175815,128653.67
175816,106882.8658
175817,126204.0612
175818,97869.36657
175819,112713.6846
175820,54972.06368
175821,83636.39281
175822,130706.6608
175823,21603.83325
175824,38187.32497
175825,171222.8526
175826,164773.002
175827,78334.60019
175828,46743.06197
175829,121203.7925
175830,120723.1857
175831,58941.33772
175832,89259.23149
175833,66788.10606
175834,52306.64402
175835,43154.95508
175836,80325.03796
175837,149174.5869
175838,115602.243
175839,122624.5891
175840,102763.3039
175841,131074.1075
175842,92987.92532
175843,89258.8689
175844,98061.21631
175845,91455.15355
175846,31623.53664
175847,100385.7836
175848,108586.6647
175849,114149.3264
175850,91158.14716
175851,29331.34289
175852,109033.1983
175853,130233.4132
175854,109727.6923
175855,143087.9764
175856,13607.76099
175857,128948.3781
175858,161808.6395
175859,26407.56656
175860,163614.6342
175861,84204.00188
175862,5369.148443
175863,29995.88755
175864,125911.8972
175865,111629.2225
175866,146674.5425
175867,102537.2378
175868,85363.58918
175869,92348.54944
175870,94656.50528
175871,151209.0666
175872,112622.0299
175873,96480.07778
175874,124427.0353
175875,201294.9302
175876,88020.72273
175877,162497.2668
175878,82759.16898
175879,78118.73151
175880,48554.32028
175881,140411.09
175882,128655.7829
175883,91107.97615
175884,94808.53666
175885,92617.83494
175886,141680.544
175887,35575.85034
175888,105217.1652
175889,78062.95559
175890,143884.7566
175891,61067.59686
175892,57903.02402
175893,84014.77423
175894,59734.61556
175895,98420.01089
175896,125949.0863
175897,124144.7545
175898,71001.27407
175899,107635.1521
175900,177995.9879
175901,135928.0331
175902,113069.4052
175903,125441.8273
175904,169318.1659
175905,178706.0688
175906,149039.7504
175907,45421.0188
175908,117598.518
175909,40003.90745
175910,174433.6626
175911,113569.2956
175912,152223.1537
175913,168634.1618
175914,115869.917
175915,129925.5874
175916,78488.97629
175917,135254.1038
175918,80614.97958
175919,64253.21093
175920,72228.6581
175921,121957.9453
175922,154027.8966
175923,156286.7658
175924,104989.2588
175925,91950.7063
175926,146387.0977
175927,166151.5718
175928,162305.2684
175929,55055.67255
175930,51196.17141
175931,110135.2563
175932,143854.346
175933,96490.27166
175934,131704.0773
175935,33172.54618
175936,102459.6827
175937,74564.8217
175938,139682.0955
175939,25916.85445
175940,149335.9761
175941,118095.9182
175942,165975.5471
175943,91644.0474
175944,111762.9553
175945,99542.23228
175946,96179.67912
175947,38277.6006
175948,166228.3286
175949,184582.9198
175950,193526.9295
175951,75366.93284
175952,181870.8464
175953,104425.5467
175954,68232.27908
175955,73547.2229
175956,118272.0026
175957,131522.4941
175958,99745.94561
175959,111013.1409
175960,106779.7603
175961,28641.05415
175962,83204.77888
175963,166168.9102
175964,144759.1337
175965,101679.4078
175966,143803.8305
175967,148745.4566
175968,119469.9593
175969,165426.7743
175970,82423.39493
175971,136850.7399
175972,72656.95909
175973,85790.28263
175974,82193.71657
175975,118666.3294
175976,88462.53692
175977,146461.1852
175978,141044.2724
175979,76018.77477
175980,58752.36652
175981,173413.8074
175982,200347.1848
175983,126390.9721
175984,70714.81458
175985,89577.72653
175986,63680.9242
175987,161434.7209
175988,163553.2808
175989,60073.8045
175990,104932.0773
175991,130739.8619
175992,128914.1777
175993,96101.15686
175994,118930.8008
175995,115882.8654
175996,84804.66344
175997,154247.4029
175998,56025.52127
175999,82580.69455
176000,169929.0885
176001,125338.7552
176002,64500.83264
176003,89381.23843
176004,129241.9271
176005,68483.78714
176006,108699.8336
176007,153844.8349
176008,133783.0435
176009,115766.9793
176010,102494.649
176011,30743.26314
176012,37817.00032
176013,106314.8912
176014,98107.88648
176015,60580.02841
176016,98004.44726
176017,124288.7524
176018,39925.4296
176019,90455.97815
176020,61026.56349
176021,156802.2496
176022,110907.4174
176023,102315.6295
176024,172918.06
176025,52019.69831
176026,114376.5347
176027,168062.9388
176028,97179.79084
176029,32419.31773
176030,138758.1997
176031,94602.06083
176032,128641.075
176033,157302.3015
176034,200676.548
176035,39776.86509
176036,160221.6634
176037,115298.186
176038,41437.71557
176039,130800.3753
176040,128494.6653
176041,69071.75195
176042,112060.3936
176043,190642.0867
176044,90811.6971
176045,97049.28785
176046,160306.8113
176047,57872.73873
176048,171430.2667
176049,93501.31413
176050,158924.7157
176051,180554.6826
176052,129372.4713
